"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_ciation"
"53",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",272187,"Hyporhamphus melanopterus","Animalia | Chordata | Teleostei | Beloniformes | Hemiramphidae | Hyporhamphus | Hyporhamphus melanopterus",NA,NA,NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the",NA
"54",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",126377,"Platybelone argalus","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Platybelone | Platybelone argalus",NA,NA,NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the",NA
"55",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","NA","ectoparasitic",159259,"Tylosurus crocodilus","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Tylosurus | Tylosurus crocodilus",NA,NA,NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the",NA
"56",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",300090,"Belone belone","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Belone | Belone belone",NA,NA,NA,"Burmeister, H. (1833). Beschreibung einiger neuen oder weniger bekannten Schmarotzerkrebe, nebst allgemeinen Begtrachtungen uber die Gruppe; welcher sie angehoren. Acta Acad. Caes. Leop. Carol. Nat. Cur., 17:271-336, pls. 23-25.",NA
"57",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",300090,"Belone belone","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Belone | Belone belone",NA,NA,NA,"Papoutsoglou, S.E. (1976). Metazoan parasites of fishes from Saronicos Gulf Athens - Greece. <em>Thalassographica.</em> 1(1): 69–102, figs. 1-11. (X-1976).",NA
"58",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",300090,"Belone belone","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Belone | Belone belone",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"59",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",280366,"Cololabis saira","Animalia | Chordata | Teleostei | Beloniformes | Scomberesocidae | Cololabis | Cololabis saira",NA,NA,NA,"Kim, I.H. (2014). Arthropoda, Maxillopoda, Copepoda, Cyclopoida : Fish-Parasitic Cyclopoid Copepods. <em>Invertebrate Fauna of Korea, National Institute of Biological Resources, Ministry of Environment(Korea).</em> 21(37):226 pp.",NA
"60",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",280366,"Cololabis saira","Animalia | Chordata | Teleostei | Beloniformes | Scomberesocidae | Cololabis | Cololabis saira",NA,NA,NA,"Izawa, K. (2020). Some new and known species of Bomolochidae (Copepoda, Cyclopoida) parasitic on Japanese actinopterygian fishes, 1 — With discussion on sexually dimorphic features in the family. <em>Crustaceana (Leiden).</em> 93(8):891-929.",NA
"61",128745,"Bomolochus bellones","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus bellones","adult","ectoparasitic",272196,"Hyporhamphus sajori","Animalia | Chordata | Teleostei | Beloniformes | Hemiramphidae | Hyporhamphus | Hyporhamphus sajori",NA,NA,NA,"Ho, J.S., T.T. Do & S. Kasahara. (1983). Copepods of the family Bomolochidae parasitic on fishes of Kojima Bay, Okayama Prefecture. Journal of the Faculty of Applied Biological Science, Hiroshima University 22(1):1-41, figs. 1-162. (viii-1983)",NA
"62",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",276150,"Menticirrhus undulatus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sciaenidae | Menticirrhus | Menticirrhus undulatus",NA,NA,NA,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68.",NA
"63",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",282054,"Paralabrax clathratus","Animalia | Chordata | Teleostei | Perciformes | Serranidae | Paralabrax | Paralabrax clathratus",NA,NA,NA,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68.",NA
"64",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",282059,"Paralabrax nebulifer","Animalia | Chordata | Teleostei | Perciformes | Serranidae | Paralabrax | Paralabrax nebulifer",NA,NA,NA,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68.",NA
"65",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",275809,"Paralichthys californicus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys californicus",NA,NA,NA,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68.",NA
"66",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",273978,"Sphyraena argentea","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Sphyraenidae | Sphyraena | Sphyraena argentea",NA,NA,NA,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68.",NA
"67",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",105841,"Lamna nasus","Animalia | Chordata | Elasmobranchii | Lamniformes | Lamnidae | Lamna | Lamna nasus",NA,NA,NA,"Koch, W. (2012). Inventory of parasitic copepods and their hosts in the western Wadden Sea in 1968 and 2010. <em>In: NIOZ Koninklijk Nederlands Instituut voor Zeeonderzoek.</em> :6-15.",NA
"68",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",154712,"Solea vulgaris","Animalia | Chordata | Teleostei | Pleuronectiformes | Soleidae | Solea | Solea vulgaris",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"69",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",127153,"Buglossidium luteum","Animalia | Chordata | Teleostei | Pleuronectiformes | Soleidae | Buglossidium | Buglossidium luteum",NA,NA,NA,"Radujkovic, B.M. & A. Raibaut. (1989). Parasites des poissons marins du Montenegro: copepodes. <em>Acta Adriatica.</em> 30(1-2):237-278.",NA
"70",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",127160,"Solea solea","Animalia | Chordata | Teleostei | Pleuronectiformes | Soleidae | Solea | Solea solea",NA,NA,NA,"Stock, J.H. (1953). Bomolochus solae Claus, 1864 and B. confusus n. sp.: two hitherto confounded parasitic copepods, with remarks on some other Bomolochus species. Beaufortia 1(24):1-13, figs. 1-47. (10-ii-1953)",NA
"71",128746,"Bomolochus soleae","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus soleae","adult","ectoparasitic",127160,"Solea solea","Animalia | Chordata | Teleostei | Pleuronectiformes | Soleidae | Solea | Solea solea",NA,NA,NA,"Claus, C. (1864). Beiträge zur Kenntnis der Schmarotzerkrebse. Über einige Organisationsverhältnisse von Caligus. <em>Zeitschrift für Wissenschaftliche Zoologie.</em> 14:365-383, pls. 33-36. (24-x-1864).",NA
"72",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","adult","ectoparasitic",126819,"Trachinotus ovatus","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Trachinotus | Trachinotus ovatus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"73",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","adult","ectoparasitic",126810,"Lichia amia","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Lichia | Lichia amia",NA,NA,NA,"Ben Mansour, B. & O.K. Ben Hassine. (1998). Preliminary analysis of parasitic copepod species richness among coastal fishes of Tunisia. <em>Italian Journal of Zoology, Modena.</em> 65(Suppl):341-344.",NA
"74",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","adult","ectoparasitic",126810,"Lichia amia","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Lichia | Lichia amia",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"75",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","adult","ectoparasitic",126385,"Exocoetus volitans","Animalia | Chordata | Teleostei | Beloniformes | Exocoetidae | Exocoetus | Exocoetus volitans",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"76",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","NA","ectoparasitic",302474,"Trachinotus ovatus","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Trachinotus | Trachinotus ovatus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"77",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","NA","ectoparasitic",127068,"Sphyraena sphyraena","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Sphyraenidae | Sphyraena | Sphyraena sphyraena",NA,NA,NA,"El-Rashidy, H.H. & G.A. Boxshall. (2012). Bomolochid copepods (Crustacea: Copepoda: Bomolochidae) parasitizing immigrant and native barracuda (Actinopterygii: Sphyraenidae) caught off the Egyptian Mediterranean coast. Zoosymposia, 8:20–28. ",NA
"78",765121,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","NA","ectoparasitic",127068,"Sphyraena sphyraena","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Sphyraenidae | Sphyraena | Sphyraena sphyraena",NA,NA,NA,"El-Rashidy, H.H. & G.A. Boxshall. (2012). Bomolochid copepods (Crustacea: Copepoda: Bomolochidae) parasitizing immigrant and native barracuda (Actinopterygii: Sphyraenidae) caught off the Egyptian Mediterranean coast. Zoosymposia, 8:20–28. ",NA
"79",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","adult","ectoparasitic",126421,"Sardina pilchardus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sardina | Sardina pilchardus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"80",128747,"Bomolochus unicirrus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Bomolochus | Bomolochus unicirrus","adult","ectoparasitic",126392,"Scomberesox saurus","Animalia | Chordata | Teleostei | Beloniformes | Scomberesocidae | Scomberesox | Scomberesox saurus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"81",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",126421,"Sardina pilchardus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sardina | Sardina pilchardus",NA,NA,NA,"El Gharbi, S., V. Rousset & A. Raibaut. (1985). Biologie du Copépode Lernaeenicus sprattae (Sowerby, 1806) et ses actions pathogènes sur les populations de sardines des côtes du Languedoc-Roussillon. <em>Revue Travaux Institut des Peches Maritimes, Paris.",NA
"82",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",126421,"Sardina pilchardus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sardina | Sardina pilchardus",NA,NA,NA,"Ben Mansour, B. & O.K. Ben Hassine. (1998). Preliminary analysis of parasitic copepod species richness among coastal fishes of Tunisia. <em>Italian Journal of Zoology, Modena.</em> 65(Suppl):341-344.",NA
"83",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",126421,"Sardina pilchardus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sardina | Sardina pilchardus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"84",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",316464,"Luvarus imperialis","Animalia | Chordata | Teleostei | Acanthuriformes | Luvaridae | Luvarus | Luvarus imperialis",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"85",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",126974,"Luvarus imperialis","Animalia | Chordata | Teleostei | Acanthuriformes | Luvaridae | Luvarus | Luvarus imperialis",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"86",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",126385,"Exocoetus volitans","Animalia | Chordata | Teleostei | Beloniformes | Exocoetidae | Exocoetus | Exocoetus volitans",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"87",128749,"Nothobomolochus cornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Nothobomolochus | Nothobomolochus cornutus","adult","ectoparasitic",126425,"Sprattus sprattus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Sprattus | Sprattus sprattus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
